episode,env_seed,obs_mode,network_type,dueling,double_dqn,per,n_step,lexicographic,return,steps,score,broken_bricks,remaining_bricks,clear,lives,terminal_reason,epsilon,loss,td_error_abs_mean,q_mean,q_max,replay_size,global_step,wall_clock_sec
1581,1581,hybrid,cnn,1,1,0,1,0,348.8800000000006,112,2,2,80,0,0,no_lives,0.050000000000000044,3.850390089409692,4.18281751871109,106.16137668064663,707.4918395451137,100000,310217,0.679461118998006
1582,1582,hybrid,cnn,1,1,0,1,0,149.0900000000005,91,1,1,81,0,0,no_lives,0.050000000000000044,3.88792546240838,4.2189854475168085,106.77336816473321,708.2266688084865,100000,310308,0.5546722650178708
1583,1583,hybrid,cnn,1,1,0,1,0,149.0800000000005,92,1,1,81,0,0,no_lives,0.050000000000000044,3.752041034076525,4.0828382917072465,106.8103722282078,687.0614192796791,100000,310400,0.559844822040759
1584,1584,hybrid,cnn,1,1,0,1,0,149.00000000000054,100,1,1,81,0,0,no_lives,0.050000000000000044,3.978364132642746,4.312909617424011,106.76091506958008,714.6158215332031,100000,310500,0.6043515590135939
1585,1585,hybrid,cnn,1,1,0,1,0,6726.919999999663,2308,34,34,48,0,0,no_lives,0.050000000000000044,3.912482809824175,4.247723314749719,106.91091329551446,713.3133645809709,100000,312808,13.536335211014375
1586,1586,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,3.858072604256115,4.194631540912321,106.77315503701396,735.808200529252,100000,312895,0.5301546329865232
1587,1587,hybrid,cnn,1,1,0,1,0,149.10000000000048,90,1,1,81,0,0,no_lives,0.050000000000000044,4.070947122573853,4.409314870834351,107.18132129245335,724.243073187934,100000,312985,0.5432734959758818
1588,1588,hybrid,cnn,1,1,0,1,0,348.500000000001,150,2,2,80,0,0,no_lives,0.050000000000000044,3.8916147136688233,4.223575166066488,106.26947499593099,725.2343564860026,100000,313135,0.9139003420132212
1589,1589,hybrid,cnn,1,1,0,1,0,943.5000000000056,650,5,5,77,0,0,no_lives,0.050000000000000044,3.9914949123676005,4.329574123896085,107.28645046527569,735.7543212421124,100000,313785,3.914466571994126
1590,1590,hybrid,cnn,1,1,0,1,0,1744.8700000000042,513,9,9,73,0,0,no_lives,0.050000000000000044,3.9901891693501907,4.326228838915016,107.48961514478539,734.8438799227887,100000,314298,3.078293275029864
1591,1591,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,3.973358885995273,4.313571559971776,106.51280414098981,693.1220657524021,100000,314385,0.52526061196113
1592,1592,hybrid,cnn,1,1,0,1,0,149.23000000000042,77,1,1,81,0,0,no_lives,0.050000000000000044,3.818257678638805,4.160685635232306,108.03903802648767,712.6359217259791,100000,314462,0.4692283800104633
1593,1593,hybrid,cnn,1,1,0,1,0,148.4300000000008,157,1,1,81,0,0,no_lives,0.050000000000000044,3.8844619222507357,4.226287457593687,106.6951243406648,697.3518373525826,100000,314619,0.9575583469704725
1594,1594,hybrid,cnn,1,1,0,1,0,149.0800000000005,92,1,1,81,0,0,no_lives,0.050000000000000044,3.9695087230723836,4.308530766031017,107.01875802744989,715.4053573608398,100000,314711,0.5595954410382546
1595,1595,hybrid,cnn,1,1,0,1,0,149.18000000000043,82,1,1,81,0,0,no_lives,0.050000000000000044,4.111677757123622,4.4526844751544115,108.14965727271104,733.1494088521818,100000,314793,0.49886059400159866
1596,1596,hybrid,cnn,1,1,0,1,0,149.0900000000005,91,1,1,81,0,0,no_lives,0.050000000000000044,4.078192909995278,4.418092253443959,106.23637105082418,750.1091935713213,100000,314884,0.554344320029486
1597,1597,hybrid,cnn,1,1,0,1,0,346.28000000000304,372,2,2,80,0,0,no_lives,0.050000000000000044,3.782961541286079,4.121043679214293,105.69363282316475,716.6509150023102,100000,315256,2.2651319329743274
1598,1598,hybrid,cnn,1,1,0,1,0,148.99000000000055,101,1,1,81,0,0,no_lives,0.050000000000000044,3.9620733874859195,4.3003935884721205,105.60211226963762,726.2443681471418,100000,315357,0.6192948539974168
1599,1599,hybrid,cnn,1,1,0,1,0,148.98000000000056,102,1,1,81,0,0,no_lives,0.050000000000000044,3.864203284768497,4.202138891407087,104.14740670896045,710.743735219918,100000,315459,0.6237643740023486
1600,1600,hybrid,cnn,1,1,0,1,0,1144.7100000000046,529,6,6,76,0,0,no_lives,0.050000000000000044,3.959214821204346,4.298729964149922,105.40373529964224,715.9157880988598,100000,315988,3.2180648089852184
1601,1601,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,3.631681730007303,3.9632062966796173,104.63228010857242,717.564210387482,100000,316075,0.5312311819870956
1602,1602,hybrid,cnn,1,1,0,1,0,148.8900000000006,111,1,1,81,0,0,no_lives,0.050000000000000044,3.8142594399752916,4.151042779286702,103.97655335847323,691.3582565720017,100000,316186,0.6763664960162714
1603,1603,hybrid,cnn,1,1,0,1,0,348.22000000000094,178,2,2,80,0,0,no_lives,0.050000000000000044,3.842024087905884,4.182027461823453,105.18992850485813,724.1859715493878,100000,316364,1.0793681729701348
1604,1604,hybrid,cnn,1,1,0,1,0,149.0600000000005,94,1,1,81,0,0,no_lives,0.050000000000000044,3.825969434799032,4.1646022390812005,104.43674136222677,696.2618505599651,100000,316458,0.5699432789697312
1605,1605,hybrid,cnn,1,1,0,1,0,149.11000000000047,89,1,1,81,0,0,no_lives,0.050000000000000044,3.9175974813739907,4.2611719463648425,105.35581875918956,691.9590615261807,100000,316547,0.540091244969517
1606,1606,hybrid,cnn,1,1,0,1,0,1345.2700000000038,473,7,7,75,0,0,no_lives,0.050000000000000044,3.876554263570596,4.215879995273485,104.90502728065023,706.5654426558577,100000,317020,2.8426163290278055
1607,1607,hybrid,cnn,1,1,0,1,0,149.19000000000045,81,1,1,81,0,0,no_lives,0.050000000000000044,3.6690112749735513,4.0039800302481945,104.77463051124856,679.3444922176408,100000,317101,0.4950851839967072
1608,1608,hybrid,cnn,1,1,0,1,0,1143.7900000000054,621,6,6,76,0,0,no_lives,0.050000000000000044,3.825289684985187,4.164438082976042,104.6224474085318,713.0428770498377,100000,317722,3.7313827489851974
1609,1609,hybrid,cnn,1,1,0,1,0,3537.0199999998513,1298,18,18,64,0,0,no_lives,0.050000000000000044,3.8752672709008027,4.213616972619837,105.33639064959274,707.2609513434129,100000,319020,7.769736994989216
1610,1610,hybrid,cnn,1,1,0,1,0,149.11000000000047,89,1,1,81,0,0,no_lives,0.050000000000000044,3.726078748703003,4.058556642425194,104.85510348202138,702.6228462819303,100000,319109,0.5411534900194965
1611,1611,hybrid,cnn,1,1,0,1,0,348.4800000000008,152,2,2,80,0,0,no_lives,0.050000000000000044,3.795707793612229,4.136929088517239,106.08551632730584,718.6767327158075,100000,319261,0.9243372670025565
1612,1612,hybrid,cnn,1,1,0,1,0,946.0100000000031,399,5,5,77,0,0,no_lives,0.050000000000000044,3.896973248711206,4.237314391554448,106.67722966856228,720.7447133458646,100000,319660,2.4005827389773913
1613,1613,hybrid,cnn,1,1,0,1,0,149.15000000000046,85,1,1,81,0,0,no_lives,0.050000000000000044,3.894119482881883,4.236279277240529,106.31821055692785,729.2570086310892,100000,319745,0.5177196779986843
1614,1614,hybrid,cnn,1,1,0,1,0,947.6900000000018,231,5,5,77,0,0,no_lives,0.050000000000000044,3.9674767410600342,4.307786872376611,106.18944516532865,723.5268371053588,100000,319976,1.3879270689794794
1615,1615,hybrid,cnn,1,1,0,1,0,1145.5900000000038,441,6,6,76,0,0,no_lives,0.050000000000000044,3.836042502299458,4.173209380130379,105.81304786318825,707.4417093497556,100000,320417,2.674711790983565
1616,1616,hybrid,cnn,1,1,0,1,0,149.0800000000005,92,1,1,81,0,0,no_lives,0.050000000000000044,3.6974653316580732,4.035013797490493,105.41985478608504,734.6348578411599,100000,320509,0.559886998962611
1617,1617,hybrid,cnn,1,1,0,1,0,1742.6700000000064,733,9,9,73,0,0,no_lives,0.050000000000000044,3.8268760873708687,4.165696169474603,105.39610663149887,698.6373202335623,100000,321242,4.437756173952948
1618,1618,hybrid,cnn,1,1,0,1,0,149.0800000000005,92,1,1,81,0,0,no_lives,0.050000000000000044,3.9083364968714505,4.2467614308647486,105.65813835807468,701.7668821915337,100000,321334,0.5594783530104905
1619,1619,hybrid,cnn,1,1,0,1,0,148.94000000000057,106,1,1,81,0,0,no_lives,0.050000000000000044,3.739537907096575,4.077706485424402,105.50841061574108,680.6484634111513,100000,321440,0.6482297140173614
1620,1620,hybrid,cnn,1,1,0,1,0,149.0600000000005,94,1,1,81,0,0,no_lives,0.050000000000000044,3.744370701465201,4.08535939328214,105.39880728214345,691.7020250685672,100000,321534,0.5702803460299037
1621,1621,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,3.7725376014051766,4.109070857365926,106.58630827103538,732.3633829752604,100000,321621,0.5325692759943195
1622,1622,hybrid,cnn,1,1,0,1,0,1541.4900000000073,851,8,8,74,0,0,no_lives,0.050000000000000044,3.8089976850043454,4.14871885073311,106.12128415315047,714.7743892467961,100000,322472,5.141868990031071
1623,1623,hybrid,cnn,1,1,0,1,0,148.99000000000055,101,1,1,81,0,0,no_lives,0.050000000000000044,3.9233641034305684,4.264628788032154,106.5555626142143,708.7811524041808,100000,322573,0.6144035719917156
1624,1624,hybrid,cnn,1,1,0,1,0,744.9100000000043,509,4,4,78,0,0,no_lives,0.050000000000000044,3.876745900142872,4.215923957131467,105.59983660804734,723.9406109343344,100000,323082,3.0744359299424104
1625,1625,hybrid,cnn,1,1,0,1,0,149.0700000000005,93,1,1,81,0,0,no_lives,0.050000000000000044,3.8071933766847015,4.145814646956741,105.93077292493595,732.3226945118238,100000,323175,0.570602768973913
1626,1626,hybrid,cnn,1,1,0,1,0,548.0300000000015,197,3,3,79,0,0,no_lives,0.050000000000000044,3.9128575542856594,4.252004358369081,105.93179065684981,722.5866008313175,100000,323372,1.1993298219749704
1627,1627,hybrid,cnn,1,1,0,1,0,2544.759999999961,524,13,13,69,0,0,no_lives,0.050000000000000044,3.824647164071789,4.166814452364244,106.08930959046342,709.8796761199718,100000,323896,3.1564962759730406
1628,1628,hybrid,cnn,1,1,0,1,0,149.16000000000045,84,1,1,81,0,0,no_lives,0.050000000000000044,3.831752972943442,4.16976603439876,105.3978206997826,710.7841073899042,100000,323980,0.5107439479907043
1629,1629,hybrid,cnn,1,1,0,1,0,746.4400000000026,356,4,4,78,0,0,no_lives,0.050000000000000044,3.7968591967325533,4.1354258984662176,105.95561276125105,721.880699672056,100000,324336,2.1600128000136465
1630,1630,hybrid,cnn,1,1,0,1,0,1744.6000000000045,540,9,9,73,0,0,no_lives,0.050000000000000044,3.8630527083520536,4.203821664827841,105.74260844477901,734.1540457831488,100000,324876,3.2789820790058
1631,1631,hybrid,cnn,1,1,0,1,0,944.3900000000048,561,5,5,77,0,0,no_lives,0.050000000000000044,3.849135249481269,4.187902631181659,105.35894992984765,720.2096337303121,100000,325437,3.4084689500159584
1632,1632,hybrid,cnn,1,1,0,1,0,149.02000000000052,98,1,1,81,0,0,no_lives,0.050000000000000044,3.885511833794263,4.226856898288338,106.62021411195093,713.1293154346699,100000,325535,0.5963770459638909
1633,1633,hybrid,cnn,1,1,0,1,0,148.56000000000074,144,1,1,81,0,0,no_lives,0.050000000000000044,3.8359803673293857,4.176620478431384,105.63037384880914,727.0595845116509,100000,325679,0.8783952529774979
1634,1634,hybrid,cnn,1,1,0,1,0,346.82000000000255,318,2,2,80,0,0,no_lives,0.050000000000000044,3.899421401743619,4.240544050744495,105.17205707382107,721.1813593450582,100000,325997,1.9324514429899864
1635,1635,hybrid,cnn,1,1,0,1,0,149.02000000000052,98,1,1,81,0,0,no_lives,0.050000000000000044,3.5611043730560614,3.8917717812012653,105.36848294005102,691.4100503726881,100000,326095,0.5990096310270019
1636,1636,hybrid,cnn,1,1,0,1,0,346.9600000000024,304,2,2,80,0,0,no_lives,0.050000000000000044,3.7945273075448838,4.135999845046746,105.93320951963726,717.303968630339,100000,326399,1.8516114359954372
1637,1637,hybrid,cnn,1,1,0,1,0,348.84000000000066,116,2,2,80,0,0,no_lives,0.050000000000000044,3.8680198891409514,4.209735081113618,105.38135620643352,723.4068661393791,100000,326515,0.706500950967893
1638,1638,hybrid,cnn,1,1,0,1,0,149.01000000000053,99,1,1,81,0,0,no_lives,0.050000000000000044,3.9914708282008315,4.33267062601417,105.30659723763515,740.0443368006235,100000,326614,0.607654434046708
1639,1639,hybrid,cnn,1,1,0,1,0,548.3000000000009,170,3,3,79,0,0,no_lives,0.050000000000000044,3.993221769613378,4.333856506908641,104.82560537001666,730.3123842127183,100000,326784,1.033489961992018
1640,1640,hybrid,cnn,1,1,0,1,0,348.9600000000006,104,2,2,80,0,0,no_lives,0.050000000000000044,3.9269541387374582,4.266982328433257,105.3303463275616,704.2091839130109,100000,326888,0.6352912069996819
1641,1641,hybrid,cnn,1,1,0,1,0,148.94000000000057,106,1,1,81,0,0,no_lives,0.050000000000000044,3.8000394465788356,4.144584457829313,105.52808408917122,729.6656652486549,100000,326994,0.6493882010108791
1642,1642,hybrid,cnn,1,1,0,1,0,149.14000000000047,86,1,1,81,0,0,no_lives,0.050000000000000044,3.820041914318883,4.152173577353012,106.88587951660156,742.0771299850109,100000,327080,0.5266980190062895
1643,1643,hybrid,cnn,1,1,0,1,0,547.1100000000023,289,3,3,79,0,0,no_lives,0.050000000000000044,3.842761274027577,4.1829852125636435,105.34151957686797,707.4314659673038,100000,327369,1.7581994350184686
1644,1644,hybrid,cnn,1,1,0,1,0,149.15000000000046,85,1,1,81,0,0,no_lives,0.050000000000000044,3.824028856614057,4.167604205187629,105.7806619980756,756.1808647604549,100000,327454,0.5183581819874234
1645,1645,hybrid,cnn,1,1,0,1,0,944.7800000000045,522,5,5,77,0,0,no_lives,0.050000000000000044,3.8011490965254917,4.143577890377848,105.30456966824002,723.5675571485498,100000,327976,3.1688785209553316
1646,1646,hybrid,cnn,1,1,0,1,0,149.14000000000047,86,1,1,81,0,0,no_lives,0.050000000000000044,3.6939157095066335,4.027639990629152,104.19386229404184,706.182319818541,100000,328062,0.5255463270004839
1647,1647,hybrid,cnn,1,1,0,1,0,149.0600000000005,94,1,1,81,0,0,no_lives,0.050000000000000044,4.0291540977802685,4.369673168405574,106.51609323379841,762.1321034532913,100000,328156,0.5738224309752695
1648,1648,hybrid,cnn,1,1,0,1,0,347.01000000000215,299,2,2,80,0,0,no_lives,0.050000000000000044,3.797100827048056,4.137666029276258,105.17213069954046,713.9719665935605,100000,328455,1.8227673660148866
1649,1649,hybrid,cnn,1,1,0,1,0,946.6400000000027,336,5,5,77,0,0,no_lives,0.050000000000000044,3.902872791602498,4.243500546330497,105.25066205433437,713.9374139876593,100000,328791,2.0463141389773227
1650,1650,hybrid,cnn,1,1,0,1,0,744.5600000000046,544,4,4,78,0,0,no_lives,0.050000000000000044,3.768213283708867,4.107451895799707,104.97031150144689,715.2695264816284,100000,329335,3.314346920000389
1651,1651,hybrid,cnn,1,1,0,1,0,346.67000000000235,333,2,2,80,0,0,no_lives,0.050000000000000044,3.916076520541767,4.258370444581315,104.6528570043432,710.6089724978885,100000,329668,2.0277586320298724
1652,1652,hybrid,cnn,1,1,0,1,0,148.37000000000083,163,1,1,81,0,0,no_lives,0.050000000000000044,3.8157830369984445,4.1578870287702125,105.31841615080103,710.3832691403254,100000,329831,0.9960039900033735
1653,1653,hybrid,cnn,1,1,0,1,0,149.0900000000005,91,1,1,81,0,0,no_lives,0.050000000000000044,3.934555858046144,4.273693758052784,105.08547931713062,736.8826780214414,100000,329922,0.557271467987448
1654,1654,hybrid,cnn,1,1,0,1,0,348.32000000000085,168,2,2,80,0,0,no_lives,0.050000000000000044,3.7884598714964732,4.1253967228389925,103.94853174118768,706.5982689630417,100000,330090,1.0280769880046137
1655,1655,hybrid,cnn,1,1,0,1,0,148.92000000000058,108,1,1,81,0,0,no_lives,0.050000000000000044,3.7089995278252497,4.047195979842433,104.24430154871058,699.6129362318251,100000,330198,0.6592940909904428
1656,1656,hybrid,cnn,1,1,0,1,0,2542.1199999999626,788,13,13,69,0,0,no_lives,0.050000000000000044,3.789178718618935,4.130091018483118,105.15103497965082,706.2629505680297,100000,330986,4.74927882704651
1657,1657,hybrid,cnn,1,1,0,1,0,547.590000000002,241,3,3,79,0,0,no_lives,0.050000000000000044,3.5818431941305455,3.91679073072568,103.9603589639624,694.5356427584446,100000,331227,1.4717528920155019
1658,1658,hybrid,cnn,1,1,0,1,0,1143.270000000006,673,6,6,76,0,0,no_lives,0.050000000000000044,3.758308146896192,4.09897465833406,105.04865514293292,708.0459782457281,100000,331900,4.096668572979979
1659,1659,hybrid,cnn,1,1,0,1,0,1941.8900000000071,811,10,10,72,0,0,no_lives,0.050000000000000044,3.6938894299190816,4.032072204402872,104.50322352737446,703.0294350883963,100000,332711,4.898041966021992
1660,1660,hybrid,cnn,1,1,0,1,0,1744.7500000000045,525,9,9,73,0,0,no_lives,0.050000000000000044,3.6697573200861613,4.006944471995036,104.58702885219029,696.0339326985677,100000,333236,3.173940535984002
1661,1661,hybrid,cnn,1,1,0,1,0,548.2700000000012,173,3,3,79,0,0,no_lives,0.050000000000000044,3.808497004426284,4.146759416326622,105.60172628942942,709.864916145457,100000,333409,1.0540709610213526
1662,1662,hybrid,cnn,1,1,0,1,0,347.4000000000017,260,2,2,80,0,0,no_lives,0.050000000000000044,3.822499537009459,4.161374225983253,104.8487560565655,712.9951291597806,100000,333669,1.584726812026929
1663,1663,hybrid,cnn,1,1,0,1,0,348.3900000000012,161,2,2,80,0,0,no_lives,0.050000000000000044,3.8346876416887556,4.175626904327677,104.83325844521848,712.3990929645041,100000,333830,0.9819750610040501
1664,1664,hybrid,cnn,1,1,0,1,0,148.8900000000006,111,1,1,81,0,0,no_lives,0.050000000000000044,3.764656352567243,4.105454704782984,105.28730560852601,709.4863371977935,100000,333941,0.6802117329789326
1665,1665,hybrid,cnn,1,1,0,1,0,4532.819999999814,1718,23,23,59,0,0,no_lives,0.050000000000000044,3.78614460790532,4.125360296685704,104.88362934259096,709.9001271399964,100000,335659,10.228435085038655
1666,1666,hybrid,cnn,1,1,0,1,0,149.01000000000053,99,1,1,81,0,0,no_lives,0.050000000000000044,3.9684014127712057,4.306721814955123,103.69129450634273,675.0348412099511,100000,335758,0.6085574089665897
1667,1667,hybrid,cnn,1,1,0,1,0,747.0900000000024,291,4,4,78,0,0,no_lives,0.050000000000000044,3.7911185861862813,4.128961482818184,104.1334858792754,698.5539544488965,100000,336049,1.7738273440045305
1668,1668,hybrid,cnn,1,1,0,1,0,149.02000000000052,98,1,1,81,0,0,no_lives,0.050000000000000044,3.6809964119171608,4.01734413419451,104.5273514572455,695.4579421062858,100000,336147,0.6051600219798274
1669,1669,hybrid,cnn,1,1,0,1,0,1745.7200000000034,428,9,9,73,0,0,no_lives,0.050000000000000044,3.7627043041670434,4.1027334182061885,104.88628150369519,702.5880137648538,100000,336575,2.6127856979728676
1670,1670,hybrid,cnn,1,1,0,1,0,149.14000000000047,86,1,1,81,0,0,no_lives,0.050000000000000044,3.7896712020386096,4.125527997349584,102.83996129590412,663.2676143202671,100000,336661,0.5308106750017032
1671,1671,hybrid,cnn,1,1,0,1,0,148.97000000000057,103,1,1,81,0,0,no_lives,0.050000000000000044,3.994778663209341,4.332949832805152,104.07263983569099,682.2913599106872,100000,336764,0.6345119329635054
1672,1672,hybrid,cnn,1,1,0,1,0,149.0600000000005,94,1,1,81,0,0,no_lives,0.050000000000000044,3.7095271539180836,4.04563781302026,103.48216418002514,721.58849188622,100000,336858,0.5795742940390483
1673,1673,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,3.708547456511136,4.045888084104692,105.1316516043126,725.2172118439072,100000,336945,0.5362538850167766
1674,1674,hybrid,cnn,1,1,0,1,0,1543.1400000000058,686,8,8,74,0,0,no_lives,0.050000000000000044,3.7323458052237597,4.068405837602588,103.67130416336282,711.0656217347081,100000,337631,4.185310936009046
